latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-5.82726,31.42415,324.57,1.02,1.01,2023-10-07,748,Terra,MODIS,53,6.1NRT,299.57,11.27,D
-5.77205,34.96954,334.39,1.22,1.1,2023-10-07,748,Terra,MODIS,80,6.1NRT,306.97,26.05,D
-5.72587,32.05176,330,1,1,2023-10-07,748,Terra,MODIS,76,6.1NRT,306.3,13.92,D
-5.72078,29.96245,333.56,1.15,1.07,2023-10-07,748,Terra,MODIS,85,6.1NRT,294.61,29.85,D
-5.71531,31.91757,337.61,1,1,2023-10-07,748,Terra,MODIS,86,6.1NRT,305.47,21.73,D
-5.63788,34.39092,359.46,1.13,1.06,2023-10-07,748,Terra,MODIS,99,6.1NRT,304.31,89.84,D
-5.62284,34.55756,326.47,1.15,1.07,2023-10-07,748,Terra,MODIS,49,6.1NRT,305.01,14.83,D
-5.6228,34.15149,334.44,1.1,1.05,2023-10-07,748,Terra,MODIS,80,6.1NRT,301.13,26.71,D
-5.61351,34.15277,338.33,1.1,1.05,2023-10-07,748,Terra,MODIS,85,6.1NRT,301.1,34.7,D
-5.60337,31.4104,327.88,1.02,1.01,2023-10-07,748,Terra,MODIS,47,6.1NRT,291.3,16.89,D
-5.5829,34.13715,383.07,1.1,1.05,2023-10-07,748,Terra,MODIS,100,6.1NRT,308.53,178.72,D
-5.56311,33.86573,353.96,1.07,1.03,2023-10-07,748,Terra,MODIS,96,6.1NRT,306.23,62.52,D
-5.56274,36.04775,330,1.42,1.18,2023-10-07,748,Terra,MODIS,80,6.1NRT,306.71,25.33,D
-5.56176,33.85626,335.3,1.07,1.03,2023-10-07,748,Terra,MODIS,81,6.1NRT,305.16,24.18,D
-5.54673,34.90871,337.61,1.2,1.09,2023-10-07,748,Terra,MODIS,85,6.1NRT,304,33.89,D
-5.41474,33.40887,327.13,1.04,1.02,2023-10-07,748,Terra,MODIS,69,6.1NRT,308.18,7.88,D
-5.41363,34.68826,326.3,1.16,1.07,2023-10-07,748,Terra,MODIS,65,6.1NRT,300.39,18.49,D
-5.35002,33.85963,324.23,1.07,1.03,2023-10-07,748,Terra,MODIS,55,6.1NRT,305.92,7.3,D
-5.31225,35.77684,333.26,1.35,1.15,2023-10-07,748,Terra,MODIS,83,6.1NRT,307.74,30.63,D
-5.30995,36.21432,348.85,1.44,1.19,2023-10-07,748,Terra,MODIS,94,6.1NRT,307.93,78.97,D
-5.29718,33.55309,330.69,1.04,1.02,2023-10-07,748,Terra,MODIS,75,6.1NRT,308.82,13.4,D
-5.25628,33.39684,326.98,1.03,1.02,2023-10-07,748,Terra,MODIS,68,6.1NRT,308.05,8.96,D
-5.17491,35.89879,323.26,1.37,1.16,2023-10-07,748,Terra,MODIS,70,6.1NRT,307.16,10.88,D
-5.08579,32.47219,329.81,1,1,2023-10-07,748,Terra,MODIS,76,6.1NRT,307.77,11.72,D
-5.02539,28.80676,328.57,1.37,1.16,2023-10-07,748,Terra,MODIS,81,6.1NRT,293.89,24.69,D
-5.0236,28.79477,326.43,1.37,1.16,2023-10-07,748,Terra,MODIS,79,6.1NRT,296.15,20.54,D
-4.91475,33.97089,327.01,1.07,1.03,2023-10-07,748,Terra,MODIS,63,6.1NRT,307.52,11.57,D
-4.7209,29.10279,317.47,1.32,1.14,2023-10-07,748,Terra,MODIS,0,6.1NRT,291.55,13.78,D
-4.58592,31.19953,326.26,1.05,1.02,2023-10-07,748,Terra,MODIS,56,6.1NRT,303.59,9.58,D
-4.48028,29.20372,318.06,1.31,1.14,2023-10-07,748,Terra,MODIS,0,6.1NRT,292.96,10.65,D
-16.06166,39.26197,323.44,3.57,1.77,2023-10-07,750,Terra,MODIS,38,6.1NRT,305.54,42.68,D
-16.04151,38.6043,323.72,3.18,1.69,2023-10-07,750,Terra,MODIS,42,6.1NRT,307.37,36.22,D
-15.95179,38.19402,322.94,2.94,1.63,2023-10-07,750,Terra,MODIS,38,6.1NRT,307.06,30.05,D
-15.64482,38.55982,329.72,3.11,1.67,2023-10-07,750,Terra,MODIS,66,6.1NRT,307.33,69.38,D
-15.6439,38.55338,331.33,3.11,1.67,2023-10-07,750,Terra,MODIS,74,6.1NRT,307.46,80.8,D
-15.64159,38.53095,332.83,3.09,1.67,2023-10-07,750,Terra,MODIS,76,6.1NRT,307.63,86.38,D
-15.64088,38.52447,325.54,3.09,1.67,2023-10-07,750,Terra,MODIS,35,6.1NRT,307.57,40.46,D
-15.61218,37.28501,328.46,2.48,1.52,2023-10-07,750,Terra,MODIS,70,6.1NRT,309.01,42.48,D
-15.44716,39.43392,323.3,3.62,1.78,2023-10-07,750,Terra,MODIS,50,6.1NRT,304.49,46.5,D
-15.43784,39.43982,324.07,3.62,1.78,2023-10-07,750,Terra,MODIS,55,6.1NRT,303.94,48.96,D
-15.41189,34.62359,325.56,1.55,1.23,2023-10-07,750,Terra,MODIS,56,6.1NRT,306.29,21.11,D
-15.41005,34.60899,327.26,1.54,1.22,2023-10-07,750,Terra,MODIS,63,6.1NRT,305.27,26.4,D
-15.29004,39.66815,328.43,3.75,1.81,2023-10-07,750,Terra,MODIS,70,6.1NRT,293.37,115.93,D
-15.28198,39.6741,330.74,3.75,1.81,2023-10-07,750,Terra,MODIS,75,6.1NRT,294.14,138.74,D
-15.27834,39.63968,323.65,3.73,1.81,2023-10-07,750,Terra,MODIS,56,6.1NRT,296.96,80.02,D
-15.26319,31.77303,328.34,1.07,1.03,2023-10-07,750,Terra,MODIS,61,6.1NRT,313.01,10.4,D
-15.23351,31.95353,334.27,1.08,1.04,2023-10-07,750,Terra,MODIS,65,6.1NRT,309.78,20.71,D
-15.11674,38.85159,325.28,3.23,1.7,2023-10-07,750,Terra,MODIS,62,6.1NRT,307.18,43.46,D
-15.06578,32.0708,338.07,1.09,1.04,2023-10-07,750,Terra,MODIS,80,6.1NRT,307.61,29.93,D
-15.06312,32.87411,329.34,1.19,1.08,2023-10-07,750,Terra,MODIS,58,6.1NRT,311.59,8.78,D
-15.05345,32.87546,328.22,1.19,1.08,2023-10-07,750,Terra,MODIS,40,6.1NRT,311.19,7.21,D
-14.99807,39.55101,325.45,3.64,1.79,2023-10-07,750,Terra,MODIS,63,6.1NRT,297.46,77.37,D
-14.99416,39.57856,325.6,3.66,1.79,2023-10-07,750,Terra,MODIS,63,6.1NRT,298.72,82.03,D
-14.99082,39.54499,324.29,3.64,1.79,2023-10-07,750,Terra,MODIS,58,6.1NRT,298.17,68.92,D
-14.98718,31.84019,328.77,1.07,1.03,2023-10-07,750,Terra,MODIS,57,6.1NRT,312.3,10.17,D
-14.96512,30.31226,328.16,1,1,2023-10-07,750,Terra,MODIS,41,6.1NRT,311.32,5.81,D
-14.93579,30.88191,329.1,1.01,1,2023-10-07,750,Terra,MODIS,62,6.1NRT,312.49,8.7,D
-14.9225,31.76618,329.95,1.06,1.03,2023-10-07,750,Terra,MODIS,63,6.1NRT,311.13,11.34,D
-14.90903,34.99059,341.21,1.62,1.25,2023-10-07,750,Terra,MODIS,87,6.1NRT,307.07,58.97,D
-14.87024,39.50293,321.36,3.6,1.78,2023-10-07,750,Terra,MODIS,37,6.1NRT,297.37,44.63,D
-14.86676,39.46985,322.1,3.57,1.77,2023-10-07,750,Terra,MODIS,48,6.1NRT,298.25,48.73,D
-14.82573,32.79346,333.34,1.17,1.08,2023-10-07,750,Terra,MODIS,74,6.1NRT,315.27,13.67,D
-14.82007,29.82611,327.06,1.01,1,2023-10-07,750,Terra,MODIS,25,6.1NRT,309.79,7.51,D
-14.81114,29.82741,329.67,1.01,1,2023-10-07,750,Terra,MODIS,56,6.1NRT,310.08,11,D
-14.80592,36.24852,329.81,2,1.38,2023-10-07,750,Terra,MODIS,73,6.1NRT,306.14,32.12,D
-14.80113,33.21602,330.69,1.23,1.1,2023-10-07,750,Terra,MODIS,68,6.1NRT,314.19,11.87,D
-14.7179,31.88738,332.35,1.07,1.03,2023-10-07,750,Terra,MODIS,69,6.1NRT,314.55,13.34,D
-14.67665,29.11163,333.94,1.04,1.02,2023-10-07,750,Terra,MODIS,77,6.1NRT,309.51,17.66,D
-14.67206,32.55252,332.48,1.13,1.06,2023-10-07,750,Terra,MODIS,72,6.1NRT,313.62,11.22,D
-14.67065,32.54213,332.48,1.13,1.06,2023-10-07,750,Terra,MODIS,72,6.1NRT,315.24,11.03,D
-14.65308,33.09446,327.48,1.21,1.09,2023-10-07,750,Terra,MODIS,54,6.1NRT,311.91,9.62,D
-14.60887,29.52184,328.34,1.02,1.01,2023-10-07,750,Terra,MODIS,61,6.1NRT,311.7,8.31,D
-14.55662,29.234,331.64,1.03,1.02,2023-10-07,750,Terra,MODIS,73,6.1NRT,308.64,15.78,D
-14.5552,29.22457,324.61,1.03,1.02,2023-10-07,750,Terra,MODIS,43,6.1NRT,307.73,6.66,D
-14.52093,28.75047,331.33,1.07,1.03,2023-10-07,750,Terra,MODIS,73,6.1NRT,310.89,12.06,D
-14.51946,28.74072,337.92,1.07,1.03,2023-10-07,750,Terra,MODIS,83,6.1NRT,310.61,22.68,D
-14.50516,38.07484,329.1,2.75,1.59,2023-10-07,750,Terra,MODIS,74,6.1NRT,306.85,54.09,D
-14.5031,28.94122,328.77,1.05,1.02,2023-10-07,750,Terra,MODIS,68,6.1NRT,311.62,9.5,D
-14.50109,38.08221,326.25,2.75,1.59,2023-10-07,750,Terra,MODIS,62,6.1NRT,307.07,37.59,D
-14.48064,32.49645,329.53,1.12,1.06,2023-10-07,750,Terra,MODIS,66,6.1NRT,313.25,8.32,D
-14.46768,29.37882,333.94,1.03,1.01,2023-10-07,750,Terra,MODIS,76,6.1NRT,310.74,17.19,D
-14.42808,33.47326,329.58,1.26,1.12,2023-10-07,750,Terra,MODIS,71,6.1NRT,305.61,22.72,D
-14.41375,32.46995,332.35,1.12,1.05,2023-10-07,750,Terra,MODIS,73,6.1NRT,314.55,12.73,D
-14.3822,30.23848,337.38,1,1,2023-10-07,750,Terra,MODIS,80,6.1NRT,310.76,20.07,D
-14.29796,27.22938,328.79,1.27,1.12,2023-10-07,750,Terra,MODIS,69,6.1NRT,310.7,12.15,D
-14.28405,29.87972,326.5,1.01,1,2023-10-07,750,Terra,MODIS,48,6.1NRT,308.85,8.35,D
-14.28106,36.263,323.59,1.97,1.37,2023-10-07,750,Terra,MODIS,31,6.1NRT,303.71,18.64,D
-14.26991,36.02633,329.34,1.89,1.34,2023-10-07,750,Terra,MODIS,73,6.1NRT,303.85,33.76,D
-14.26784,36.00901,335.58,1.89,1.34,2023-10-07,750,Terra,MODIS,81,6.1NRT,302.97,55.95,D
-14.2222,36.28849,327.21,1.98,1.37,2023-10-07,750,Terra,MODIS,70,6.1NRT,301.3,40.95,D
-14.22006,36.27054,322.77,1.97,1.37,2023-10-07,750,Terra,MODIS,57,6.1NRT,299.4,27.81,D
-14.21845,35.76507,326.75,1.8,1.32,2023-10-07,750,Terra,MODIS,68,6.1NRT,304.08,18.8,D
-14.17851,36.58112,325.13,2.08,1.4,2023-10-07,750,Terra,MODIS,67,6.1NRT,303.05,36,D
-14.1731,35.68721,327.2,1.78,1.31,2023-10-07,750,Terra,MODIS,57,6.1NRT,305.56,24.16,D
-14.16799,27.83957,330.83,1.18,1.08,2023-10-07,750,Terra,MODIS,66,6.1NRT,307.93,16.98,D
-14.1668,34.44801,324.72,1.45,1.19,2023-10-07,750,Terra,MODIS,58,6.1NRT,304.39,14.48,D
-14.13,36.49131,331.42,2.04,1.39,2023-10-07,750,Terra,MODIS,78,6.1NRT,303.7,55.84,D
-14.1278,36.47251,335.01,2.04,1.39,2023-10-07,750,Terra,MODIS,82,6.1NRT,301.33,71.33,D
-14.12614,26.18373,328.43,1.49,1.21,2023-10-07,750,Terra,MODIS,68,6.1NRT,308.45,17.1,D
-14.12538,36.47938,341.25,2.04,1.39,2023-10-07,750,Terra,MODIS,88,6.1NRT,303.44,98.55,D
-14.12387,26.17014,330.88,1.49,1.21,2023-10-07,750,Terra,MODIS,75,6.1NRT,308.68,23.67,D
-14.12101,36.00502,322.85,1.87,1.34,2023-10-07,750,Terra,MODIS,49,6.1NRT,302.7,14.58,D
-14.12077,26.17723,352.19,1.49,1.21,2023-10-07,750,Terra,MODIS,95,6.1NRT,309.97,90.64,D
-14.11005,26.17892,337.46,1.49,1.21,2023-10-07,750,Terra,MODIS,85,6.1NRT,309.54,40.69,D
-14.10012,36.237,322.09,1.95,1.36,2023-10-07,750,Terra,MODIS,55,6.1NRT,299.68,28.25,D
-14.08573,37.76181,323.23,2.56,1.54,2023-10-07,750,Terra,MODIS,64,6.1NRT,304.76,24.58,D
-14.07845,37.75579,325.72,2.56,1.54,2023-10-07,750,Terra,MODIS,70,6.1NRT,305.39,35.61,D
-14.06052,38.44968,324.54,2.9,1.62,2023-10-07,750,Terra,MODIS,68,6.1NRT,305.12,33.23,D
-14.05993,29.98834,340.72,1.01,1,2023-10-07,750,Terra,MODIS,85,6.1NRT,310.62,27.86,D
-14.05858,29.97923,383.22,1.01,1,2023-10-07,750,Terra,MODIS,100,6.1NRT,313.43,151.56,D
-14.04839,38.44557,325.31,2.9,1.62,2023-10-07,750,Terra,MODIS,69,6.1NRT,303.86,35.87,D
-14.02048,36.12878,320.32,1.91,1.35,2023-10-07,750,Terra,MODIS,37,6.1NRT,301.36,17.05,D
-13.98533,36.59674,329.39,2.07,1.4,2023-10-07,750,Terra,MODIS,75,6.1NRT,302.55,51.66,D
-13.96351,36.6446,320.14,2.09,1.41,2023-10-07,750,Terra,MODIS,37,6.1NRT,301.65,20.13,D
-13.9304,29.54673,325.09,1.02,1.01,2023-10-07,750,Terra,MODIS,43,6.1NRT,309,7.41,D
-13.92636,31.03363,330.51,1.01,1,2023-10-07,750,Terra,MODIS,68,6.1NRT,311.3,11.34,D
-13.92228,30.43138,331.19,1,1,2023-10-07,750,Terra,MODIS,71,6.1NRT,312.83,8.94,D
-13.91874,31.04412,335.01,1.01,1,2023-10-07,750,Terra,MODIS,77,6.1NRT,312.02,17.04,D
-13.91743,31.03495,349.53,1.01,1,2023-10-07,750,Terra,MODIS,93,6.1NRT,312.6,43.31,D
-13.91611,31.02578,371.42,1.01,1,2023-10-07,750,Terra,MODIS,100,6.1NRT,314.39,104.42,D
-13.9148,31.01661,351.49,1.01,1,2023-10-07,750,Terra,MODIS,94,6.1NRT,312.22,48.93,D
-13.9085,31.03626,339.58,1.01,1,2023-10-07,750,Terra,MODIS,83,6.1NRT,310.98,24.86,D
-13.90718,31.02709,352.43,1.01,1,2023-10-07,750,Terra,MODIS,95,6.1NRT,312.91,50.82,D
-13.90128,36.20208,321.87,1.93,1.36,2023-10-07,750,Terra,MODIS,55,6.1NRT,301.08,23.42,D
-13.89894,29.9538,325.05,1.01,1,2023-10-07,750,Terra,MODIS,43,6.1NRT,310.02,6.89,D
-13.8889,37.10109,326.57,2.26,1.46,2023-10-07,750,Terra,MODIS,72,6.1NRT,307.85,25.37,D
-13.88544,37.96493,335.3,2.64,1.56,2023-10-07,750,Terra,MODIS,83,6.1NRT,303.24,88.88,D
-13.87519,36.87132,322.43,2.17,1.43,2023-10-07,750,Terra,MODIS,49,6.1NRT,304.93,25.07,D
-13.87138,31.35801,325.68,1.02,1.01,2023-10-07,750,Terra,MODIS,38,6.1NRT,308.76,7.82,D
-13.87006,31.34872,326.25,1.02,1.01,2023-10-07,750,Terra,MODIS,48,6.1NRT,308.21,8.44,D
-13.85563,37.04173,324.52,2.23,1.45,2023-10-07,750,Terra,MODIS,41,6.1NRT,305.55,30.71,D
-13.84856,35.37804,331.91,1.67,1.27,2023-10-07,750,Terra,MODIS,78,6.1NRT,300.95,41.8,D
-13.8447,29.9026,324.16,1.01,1,2023-10-07,750,Terra,MODIS,24,6.1NRT,308.55,5.77,D
-13.8245,26.96369,328.77,1.34,1.15,2023-10-07,750,Terra,MODIS,72,6.1NRT,305.62,21.51,D
-13.81336,35.18801,326.51,1.61,1.25,2023-10-07,750,Terra,MODIS,68,6.1NRT,303.46,27.29,D
-13.81155,35.17354,324.48,1.61,1.25,2023-10-07,750,Terra,MODIS,53,6.1NRT,304.2,20.19,D
-13.77365,24.21421,320.62,2.12,1.41,2023-10-07,750,Terra,MODIS,55,6.1NRT,305.42,18.23,D
-13.74708,23.36065,320.28,2.47,1.51,2023-10-07,750,Terra,MODIS,57,6.1NRT,304,25.38,D
-13.74254,29.89637,324.37,1.01,1,2023-10-07,750,Terra,MODIS,44,6.1NRT,307.68,6.88,D
-13.74165,37.06553,323.93,2.23,1.45,2023-10-07,750,Terra,MODIS,52,6.1NRT,304.2,31.87,D
-13.7406,37.06011,322.04,2.23,1.45,2023-10-07,750,Terra,MODIS,56,6.1NRT,303.98,27.34,D
-13.73662,27.24697,321.39,1.29,1.13,2023-10-07,750,Terra,MODIS,38,6.1NRT,305.08,7.61,D
-13.73555,28.56151,327.24,1.1,1.05,2023-10-07,750,Terra,MODIS,63,6.1NRT,308.43,11.82,D
-13.70693,25.13066,324.96,1.81,1.32,2023-10-07,750,Terra,MODIS,68,6.1NRT,304.07,26.13,D
-13.6369,29.80594,325.08,1.01,1.01,2023-10-07,750,Terra,MODIS,54,6.1NRT,308.97,7.55,D
-13.62982,30.63314,328.96,1,1,2023-10-07,750,Terra,MODIS,63,6.1NRT,311.94,7.46,D
-13.6285,30.62405,334.19,1,1,2023-10-07,750,Terra,MODIS,77,6.1NRT,311.45,14.35,D
-13.603,31.28412,332.31,1.01,1.01,2023-10-07,750,Terra,MODIS,68,6.1NRT,310.87,13.59,D
-13.59536,31.29464,328.38,1.02,1.01,2023-10-07,750,Terra,MODIS,34,6.1NRT,311.31,8.06,D
-13.59404,31.28543,335.42,1.01,1.01,2023-10-07,750,Terra,MODIS,78,6.1NRT,312.1,17.88,D
-13.59022,31.77706,334.27,1.04,1.02,2023-10-07,750,Terra,MODIS,77,6.1NRT,312.49,15.63,D
-13.58755,31.69427,327.72,1.04,1.02,2023-10-07,750,Terra,MODIS,58,6.1NRT,311.57,8.95,D
-13.5864,31.29594,331.15,1.02,1.01,2023-10-07,750,Terra,MODIS,59,6.1NRT,312.34,10.7,D
-13.58508,31.28672,337.69,1.01,1.01,2023-10-07,750,Terra,MODIS,81,6.1NRT,311.6,20.53,D
-13.57368,35.6536,322.18,1.73,1.29,2023-10-07,750,Terra,MODIS,60,6.1NRT,303.49,16.89,D
-13.57175,35.63781,334.48,1.73,1.29,2023-10-07,750,Terra,MODIS,82,6.1NRT,305.02,50.08,D
-13.54796,27.74991,327.7,1.21,1.1,2023-10-07,750,Terra,MODIS,65,6.1NRT,309.94,13.04,D
-13.53823,27.75143,390.21,1.21,1.1,2023-10-07,750,Terra,MODIS,100,6.1NRT,314.84,244.06,D
-13.53653,27.74044,351.06,1.22,1.1,2023-10-07,750,Terra,MODIS,94,6.1NRT,307.94,64.38,D
-13.52922,35.111,329.29,1.58,1.24,2023-10-07,750,Terra,MODIS,69,6.1NRT,305.65,29.79,D
-13.52278,35.69823,322.81,1.74,1.29,2023-10-07,750,Terra,MODIS,64,6.1NRT,302.69,22.4,D
-13.52079,35.6823,324.45,1.74,1.29,2023-10-07,750,Terra,MODIS,68,6.1NRT,304.13,25.82,D
-13.49613,35.11492,327.33,1.58,1.24,2023-10-07,750,Terra,MODIS,66,6.1NRT,303.38,25.67,D
-13.49483,35.12086,324.05,1.58,1.24,2023-10-07,750,Terra,MODIS,40,6.1NRT,303.66,16.75,D
-13.47495,23.54384,320.76,2.42,1.5,2023-10-07,750,Terra,MODIS,40,6.1NRT,305.5,26.79,D
-13.47118,23.52194,322.51,2.43,1.5,2023-10-07,750,Terra,MODIS,60,6.1NRT,304.46,33.41,D
-13.46761,31.88845,333,1.05,1.02,2023-10-07,750,Terra,MODIS,75,6.1NRT,313.49,12.29,D
-13.42197,35.71679,318.55,1.74,1.29,2023-10-07,750,Terra,MODIS,33,6.1NRT,299.12,14.55,D
-13.42052,29.89821,323.78,1.01,1.01,2023-10-07,750,Terra,MODIS,39,6.1NRT,308.97,5.44,D
-13.41502,30.93392,334.35,1,1,2023-10-07,750,Terra,MODIS,77,6.1NRT,310.51,17.87,D
-13.41371,30.92483,337.27,1,1,2023-10-07,750,Terra,MODIS,81,6.1NRT,310.78,22.01,D
-13.40347,39.56884,319.64,3.47,1.75,2023-10-07,750,Terra,MODIS,49,6.1NRT,297.46,45.73,D
-13.40217,23.89014,317.4,2.28,1.46,2023-10-07,750,Terra,MODIS,32,6.1NRT,300.81,23.21,D
-13.36968,22.32671,323.8,3.02,1.65,2023-10-07,750,Terra,MODIS,69,6.1NRT,304.24,39.19,D
-13.35562,27.10292,320.32,1.33,1.14,2023-10-07,750,Terra,MODIS,45,6.1NRT,302.12,9.62,D
-13.3555,22.32291,335.26,3.02,1.65,2023-10-07,750,Terra,MODIS,84,6.1NRT,304.44,110.98,D
-13.35509,22.32942,333.13,3.02,1.65,2023-10-07,750,Terra,MODIS,82,6.1NRT,304.32,95.09,D
-13.35027,22.30219,321.29,3.03,1.66,2023-10-07,750,Terra,MODIS,54,6.1NRT,303.93,25.63,D
-13.34554,26.98593,323.27,1.36,1.15,2023-10-07,750,Terra,MODIS,62,6.1NRT,304.9,12.31,D
-13.34355,26.97367,324.56,1.36,1.15,2023-10-07,750,Terra,MODIS,66,6.1NRT,303.1,14.77,D
-13.33665,26.98136,328.78,1.36,1.15,2023-10-07,750,Terra,MODIS,74,6.1NRT,304.22,22.03,D
-13.33061,25.42569,322.86,1.75,1.3,2023-10-07,750,Terra,MODIS,67,6.1NRT,301.82,23.17,D
-13.328,25.40977,328.78,1.75,1.3,2023-10-07,750,Terra,MODIS,77,6.1NRT,302.72,38.58,D
-13.32748,23.46273,318.89,2.47,1.51,2023-10-07,750,Terra,MODIS,48,6.1NRT,302.06,28.84,D
-13.30496,35.06988,326.27,1.55,1.23,2023-10-07,750,Terra,MODIS,72,6.1NRT,306.27,17.53,D
-13.27725,35.92751,330.56,1.8,1.31,2023-10-07,750,Terra,MODIS,79,6.1NRT,302.2,47.02,D
-13.26751,31.1262,325.2,1.01,1,2023-10-07,750,Terra,MODIS,28,6.1NRT,307.73,6.3,D
-13.25858,31.12742,327.74,1.01,1,2023-10-07,750,Terra,MODIS,44,6.1NRT,307.64,9.22,D
-13.25654,30.16615,325.74,1.01,1,2023-10-07,750,Terra,MODIS,63,6.1NRT,309.38,7.46,D
-13.24498,32.27187,332.26,1.07,1.03,2023-10-07,750,Terra,MODIS,74,6.1NRT,311.68,14.87,D
-13.24471,31.15785,325.12,1.01,1,2023-10-07,750,Terra,MODIS,35,6.1NRT,307.66,8.33,D
-13.24339,31.14862,330.05,1.01,1,2023-10-07,750,Terra,MODIS,68,6.1NRT,307.83,14.12,D
-13.24037,34.82808,330.56,1.49,1.21,2023-10-07,750,Terra,MODIS,60,6.1NRT,304.48,30.82,D
-13.22968,34.82982,321.09,1.49,1.21,2023-10-07,750,Terra,MODIS,24,6.1NRT,301.95,13.79,D
-13.20303,34.99091,322.51,1.53,1.22,2023-10-07,750,Terra,MODIS,59,6.1NRT,305.7,11.89,D
-13.19822,29.89435,332.04,1.01,1.01,2023-10-07,750,Terra,MODIS,77,6.1NRT,309.16,16.03,D
-13.18821,34.84705,326.01,1.49,1.21,2023-10-07,750,Terra,MODIS,72,6.1NRT,300.39,29.5,D
-13.17215,34.07187,319.78,1.32,1.14,2023-10-07,750,Terra,MODIS,37,6.1NRT,304.51,9.78,D
-13.15468,36.31507,318.03,1.91,1.35,2023-10-07,750,Terra,MODIS,51,6.1NRT,300.42,15.7,D
-13.11403,29.57596,323.07,1.03,1.01,2023-10-07,750,Terra,MODIS,54,6.1NRT,306.39,8.29,D
-13.09692,34.96616,319.08,1.52,1.22,2023-10-07,750,Terra,MODIS,53,6.1NRT,303.41,13.63,D
-13.06952,31.41756,327.77,1.02,1.01,2023-10-07,750,Terra,MODIS,64,6.1NRT,311.27,9.06,D
-13.06313,26.82065,320.9,1.4,1.17,2023-10-07,750,Terra,MODIS,58,6.1NRT,302.91,12.64,D
-13.03937,32.1164,330.92,1.06,1.03,2023-10-07,750,Terra,MODIS,71,6.1NRT,310.87,11.61,D
-13.03803,32.10684,332.57,1.06,1.03,2023-10-07,750,Terra,MODIS,75,6.1NRT,312.79,13.77,D
-13.02558,31.30203,329.81,1.01,1.01,2023-10-07,750,Terra,MODIS,60,6.1NRT,309.21,11.67,D
-13.02427,31.29287,337.38,1.01,1,2023-10-07,750,Terra,MODIS,82,6.1NRT,309.94,23.09,D
-13.01035,27.58146,339.76,1.26,1.12,2023-10-07,750,Terra,MODIS,87,6.1NRT,305.35,40.09,D
-13.00632,30.97856,326.45,1,1,2023-10-07,750,Terra,MODIS,45,6.1NRT,311.26,7.81,D
-13.00501,30.96949,352.14,1,1,2023-10-07,750,Terra,MODIS,95,6.1NRT,312.59,50.4,D
-13.00214,31.202,327.55,1.01,1,2023-10-07,750,Terra,MODIS,64,6.1NRT,310.26,9.67,D
-12.99895,31.37135,324.21,1.01,1.01,2023-10-07,750,Terra,MODIS,26,6.1NRT,308.18,6.27,D
-12.99765,31.36216,327.3,1.01,1.01,2023-10-07,750,Terra,MODIS,54,6.1NRT,309.45,9.19,D
-12.99743,30.97988,328.4,1,1,2023-10-07,750,Terra,MODIS,67,6.1NRT,311.55,9.63,D
-12.99623,32.07383,336.02,1.05,1.02,2023-10-07,750,Terra,MODIS,80,6.1NRT,313.38,17.65,D
-12.99612,30.9708,365.28,1,1,2023-10-07,750,Terra,MODIS,100,6.1NRT,314.23,84.39,D
-12.99506,29.76793,323.37,1.02,1.01,2023-10-07,750,Terra,MODIS,57,6.1NRT,305.71,8.35,D
-12.99491,32.0643,347.83,1.05,1.02,2023-10-07,750,Terra,MODIS,92,6.1NRT,311.87,39.87,D
-12.99368,29.75869,324.51,1.02,1.01,2023-10-07,750,Terra,MODIS,59,6.1NRT,305.49,9.74,D
-12.98194,31.25167,335.5,1.01,1,2023-10-07,750,Terra,MODIS,79,6.1NRT,305.59,25.59,D
-12.98062,31.24246,325.34,1.01,1,2023-10-07,750,Terra,MODIS,45,6.1NRT,304.9,11.32,D
-12.97312,31.64507,328.23,1.03,1.01,2023-10-07,750,Terra,MODIS,59,6.1NRT,311.13,7.94,D
-12.96163,36.84937,331.6,2.09,1.41,2023-10-07,750,Terra,MODIS,81,6.1NRT,302.37,57.6,D
-12.9612,31.24187,336.06,1.01,1,2023-10-07,750,Terra,MODIS,80,6.1NRT,306.55,24.68,D
-12.96014,36.85515,330.69,2.09,1.41,2023-10-07,750,Terra,MODIS,81,6.1NRT,303.04,54.84,D
-12.95568,34.92074,322.11,1.5,1.21,2023-10-07,750,Terra,MODIS,57,6.1NRT,305.65,13.95,D
-12.94846,23.32255,317.38,2.57,1.54,2023-10-07,750,Terra,MODIS,49,6.1NRT,302.08,25.26,D
-12.94125,25.03852,327.76,1.9,1.35,2023-10-07,750,Terra,MODIS,77,6.1NRT,302.15,37.68,D
-12.92441,30.15999,325.05,1.01,1,2023-10-07,750,Terra,MODIS,64,6.1NRT,307.4,8.24,D
-12.92307,30.15089,323.13,1.01,1,2023-10-07,750,Terra,MODIS,56,6.1NRT,308.48,5.95,D
-12.88871,27.525,329.15,1.28,1.12,2023-10-07,750,Terra,MODIS,75,6.1NRT,304.82,20.83,D
-12.88688,27.5135,331.82,1.28,1.12,2023-10-07,750,Terra,MODIS,79,6.1NRT,304.82,25.91,D
-12.88423,32.59756,330.6,1.1,1.05,2023-10-07,750,Terra,MODIS,73,6.1NRT,310.33,14.87,D
-12.88384,31.34389,328.37,1.01,1.01,2023-10-07,750,Terra,MODIS,67,6.1NRT,304.41,17.46,D
